create_date,point_id,valid_from,valid_to,carrier,estimated_days,origin_country,origin_name,origin_code,destination_country,destination_name,destination_code,shipping_type,load_type,load_amount,price_usd
2024-02-01,19016304,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Afonso Pena,SBCT,AIR,kg,1000,5920
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,25,200
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,45,313.2
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,100,644
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,250,1610
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,300,1932
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,500,3220
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,750,4830
2024-02-01,19016302,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Salgado Filho,SBPA,AIR,kg,1000,5790
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,25,203.25
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,45,319.05
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,100,657
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,250,1642.5
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,300,1971
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,500,3285
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,750,4927.5
2024-02-01,19016300,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Deputado Luis Eduardo Magalhaes,SBSV,AIR,kg,1000,5920
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,25,203.25
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,45,319.05
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,100,657
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,250,1642.5
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,300,1971
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,500,3285
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,750,4927.5
2024-02-01,19016298,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Galeao Antonio Carlos Jobim,SBGL,AIR,kg,1000,5920
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,25,203.25
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,45,319.05
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,100,657
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,250,1642.5
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,300,1971
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,500,3285
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,750,4927.5
2024-02-01,19016296,2024-01-01,2024-03-31,Aerolineas Argentinas,,US,Miami Intl,KMIA,BR,Guarulhos Gov Andre Franco Montouro,SBGR,AIR,kg,1000,5920
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,25,77.5
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,45,139.5
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,100,310
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,250,775
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,300,870
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,500,1425
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,750,2062.5
2024-02-01,19016294,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Washington Dulles Intl,KIAD,AIR,kg,1000,2600
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,25,97.5
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,45,175.5
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,100,390
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,250,975
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,300,990
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,500,1550
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,750,2137.5
2024-02-01,19016292,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tulsa Intl,KTUL,AIR,kg,1000,2700
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,25,97.5
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,45,175.5
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,100,390
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,250,975
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,300,1050
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,500,1650
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,750,2287.5
2024-02-01,19016290,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tucson Intl,KTUS,AIR,kg,1000,2800
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,25,80
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,45,144
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,100,320
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,250,800
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,300,900
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,500,1350
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,750,1950
2024-02-01,19016288,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,CA,Lester B Pearson Intl,CYYZ,AIR,kg,1000,2450
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,25,90
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,45,162
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,100,360
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,250,900
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,300,1080
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,500,1600
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,750,2250
2024-02-01,19016286,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Blagnac,LFBO,AIR,kg,1000,2750
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,25,97.5
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,45,175.5
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,100,390
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,250,975
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,300,1170
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,500,1900
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,750,2737.5
2024-02-01,19016284,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Narita Intl,RJAA,AIR,kg,1000,3550
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,25,97.5
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,45,175.5
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,100,390
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,250,975
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,300,1170
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,500,1900
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,750,2737.5
2024-02-01,19016282,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,JP,Tokyo Intl,RJTT,AIR,kg,1000,3550
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,25,140
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,45,252
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,100,560
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,250,1400
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,300,1680
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,500,2725
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,750,3975
2024-02-01,19016280,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IL,Ben Gurion,LLBG,AIR,kg,1000,5300
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,25,80
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,45,144
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,100,320
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,250,800
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,300,900
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,500,1350
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,750,1950
2024-02-01,19016278,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,HN,Toncontin Intl,MHTG,AIR,kg,1000,2450
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,25,90
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,45,162
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,100,360
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,250,900
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,300,1080
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,500,1600
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,750,2250
2024-02-01,19016276,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Tegel,EDDT,AIR,kg,1000,2750
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,25,77.5
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,45,139.5
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,100,310
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,250,775
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,300,885
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,500,1425
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,750,2062.5
2024-02-01,19016274,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Tampa Intl,KTPA,AIR,kg,1000,2600
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,25,302.5
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,45,544.5
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,100,1210
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,250,3025
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,300,3030
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,500,4925
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,750,7275
2024-02-01,19016272,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AU,Sydney Intl,YSSY,AIR,kg,1000,9600
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,25,90
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,45,162
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,100,360
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,250,900
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,300,1080
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,500,1600
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,750,2250
2024-02-01,19016270,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,DE,Stuttgart,EDDS,AIR,kg,1000,2750
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,25,90
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,45,162
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,100,360
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,250,900
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,300,1080
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,500,1600
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,750,2250
2024-02-01,19016268,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,FR,Entzheim,LFST,AIR,kg,1000,2750
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,25,80
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,45,144
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,100,320
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,250,800
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,300,900
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,500,1350
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,750,1950
2024-02-01,19016266,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,AN,Princess Juliana Intl,TNCM,AIR,kg,1000,2450
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,25,97.5
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,45,175.5
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,100,390
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,250,975
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,300,990
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,500,1550
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,750,2137.5
2024-02-01,19016264,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Lambert St Louis Intl,KSTL,AIR,kg,1000,2700
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,25,87.5
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,45,157.5
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,100,350
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,250,875
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,300,1050
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,500,1600
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,750,2250
2024-02-01,19016262,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,IE,Shannon,EINN,AIR,kg,1000,2750
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,25,97.5
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,45,175.5
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,100,390
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,250,975
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,300,1050
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,500,1650
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,750,2287.5
2024-02-01,19016260,2024-01-01,2024-06-01,American Airlines,,BR,Salgado Filho,SBPA,US,Seattle Tacoma Intl,KSEA,AIR,kg,1000,2800
